address,txid,vin,r,s,sighash_type,z
bc1qhpvxcn42g3ur2zdv2zf743qpmfx4tsug53pmqr,ab3886ddbeab51145d179aed21cccd27601c2430965e60ad227695449e8c41aa,0,0xc2d3ca04c9760c29a6957ca91464ad391c794992094b51543e9d6d9484a436a3,0x62cd85f8e3642f98866718a6713ad18e432fe950a78bc8bed2ec5ef46f022828,0x1,unknown
bc1qhpvxcn42g3ur2zdv2zf743qpmfx4tsug53pmqr,ab3886ddbeab51145d179aed21cccd27601c2430965e60ad227695449e8c41aa,1,0x78752941b601cb4c9842601b58bc2d0479fe0d64872dd8124e7ca388fb8e7c2,0x78cce912f67e1ed7e5f601a8942c2bf644464a7aea56602abc4ff7a48db62b4a,0x1,unknown
bc1qhpvxcn42g3ur2zdv2zf743qpmfx4tsug53pmqr,485fc7319908fe3d43e3ae3829d39b0dbb752936126671299704f405c6e39fa3,0,0x3024ac0784db551fcf5eda1ba0966ca6c4ff01adacd99701368bbcdea8d62e0,0x329197f4639f1f5c4e99684ecfac8bd1d75dabb34154fd2df1675815d1be1976,0x1,unknown
bc1qhpvxcn42g3ur2zdv2zf743qpmfx4tsug53pmqr,485fc7319908fe3d43e3ae3829d39b0dbb752936126671299704f405c6e39fa3,1,0x6743e24879c907e00e38864ecd081e9c2223d454317343723b5632c879b46b4b,0x7df88155faca692cb5f62c428df2152c07aae82084670e36fc0ee08110139f18,0x1,unknown
bc1qhpvxcn42g3ur2zdv2zf743qpmfx4tsug53pmqr,c2fc5b2e171e058dc2934f2ce0dc8e105135ae303935b212d1f3be2cb04d916e,0,0xa1fe928362e4fdee96dc39cfd34c1a7cc811221dbe794bc6a30143192584cdd5,0x74225a6e9e128271bc965eb4c1a4456dcad182f4572e3930f6cee818303defda,0x1,unknown
bc1qhpvxcn42g3ur2zdv2zf743qpmfx4tsug53pmqr,c2fc5b2e171e058dc2934f2ce0dc8e105135ae303935b212d1f3be2cb04d916e,1,0xda19628267ec506069107529abcb9cf1c8a4401993292b0ff9bb4e1bfec8fca9,0xd997195e88fbc2919db31d51cd04660940498c76beed932ca44308fcd47dc58,0x1,unknown
bc1qhpvxcn42g3ur2zdv2zf743qpmfx4tsug53pmqr,4b8fc8dde5a9e5ac5ffe22b13689f5b7c5e0aa58aae43b8de08ce2d49f7b3a27,0,0xaf6f90857f3fbafef13a3b904a48b2c794c577e586d7aeded71eeff48b6c8b29,0x6cf486a00a1d44e82cebfd2505ade34eb152cecc1f9fb22811162aa91a5f9cb7,0x1,unknown
bc1qhpvxcn42g3ur2zdv2zf743qpmfx4tsug53pmqr,4b8fc8dde5a9e5ac5ffe22b13689f5b7c5e0aa58aae43b8de08ce2d49f7b3a27,1,0x573208a5668d9fc2f52d86ace5270dd6bf94b477c7b6478b053c8a24814192bd,0x330155148078ad5aec0a5482b934e9aefe4b640f9717d86ad4bc80c443a6c9de,0x1,unknown
bc1qhpvxcn42g3ur2zdv2zf743qpmfx4tsug53pmqr,0a546319528b6af7258c8425bba7b964668168e58da03edbf1f2f25f99af4b9f,0,0x4de012851dba35d1f444c74ee07c7bda29fd8665cf0a38a75769982f5ed3a695,0x62d7731791d50d4e1bdf6e6409983ab70bf8a2a98fa0329b6251aa025c5ed7c5,0x1,unknown
bc1qhpvxcn42g3ur2zdv2zf743qpmfx4tsug53pmqr,0a546319528b6af7258c8425bba7b964668168e58da03edbf1f2f25f99af4b9f,1,0x244463d4747f627774fe23cdd2ad90fcdc42b6e45f11c7175723796841771b1a,0x762040dbff93b5ec8dea1aa5875e8b1d174ef441e5104678dd821d8311769187,0x1,unknown
bc1qhpvxcn42g3ur2zdv2zf743qpmfx4tsug53pmqr,b2db6d2e523d1c5c15908dae4c5d6475cb45ef5b5ca3d67da9f368428d1df82b,0,0x52fdefa46427e04c16b0462fe0785f11936ae6ca45e009f002883505d34c7de,0x2710c42e3ee17d16be7dd61a4bc3440620583ade8ce0b087196476713b2e9c32,0x1,unknown
